md5_stem,CallToUnknown,DenialOfService,ExternalBug,GasException,IntegerUO,MishandledException,Reentrancy,Timestamp,TransactionOrderDependence,UnusedReturn
19219de0818a7869f91220a5dfedab18,0,0,0,1,1,1,0,0,0,0
192211621468e29b0c51165a2734420b,0,0,0,0,0,0,0,0,0,0
192634e265d77a6ea75576899728149e,0,0,0,0,1,0,0,0,0,0
19269d2c0e2f50e6edef45ef5fd6a8b0,0,0,0,1,1,0,0,0,1,0
1926d8b8b02c5e20a000007f1cf0597a,0,0,0,1,1,0,0,1,1,0
1926f4806c88a23a0ac44019f18b925f,0,0,0,0,0,0,0,0,0,0
1927ce56caeb324ab4d83548f517e4c4,0,0,0,0,0,0,0,1,0,0
192b3128e9bdb0fe850d9d086f7d50d8,0,0,0,0,0,0,0,0,0,0
192b61c3ab324d348938a9d650ddbf51,0,0,0,0,0,0,0,0,0,0
192b9c824a3dbfacd5f49a7f5d9f6cb0,0,0,0,1,1,1,1,1,0,1
192d2d5ea0299f67aa49a7ad906a5225,0,0,0,0,1,0,1,1,1,1
192d7d7e76cd345215899dbf386c62c6,0,0,0,0,0,0,0,0,0,0
192faa7ad3355e63d5c2233203ad8032,0,0,0,0,1,0,0,0,0,0
193345a559a363a4696ee806a28110ff,0,0,1,1,1,0,0,0,0,0
1933b9d3537edf48c88bd34b72d81ca2,1,0,0,0,1,0,0,0,0,0
1933f2302aa079b0ea300df7413939da,0,0,0,1,0,0,0,0,0,1
193601762d41057bc3ec737997f77eee,0,0,0,0,0,0,0,0,0,0
19362a265c0add62c0221ec56961f9fd,1,0,0,1,1,0,0,1,1,0
19382507e0bdefd1da6ce11d796143fb,0,1,0,1,0,0,1,0,0,0
193830c1f86bd140107fcec05e64f6cf,0,0,0,0,0,0,0,0,0,0
193838e67ce38fe51b17fae8c71c583d,0,0,0,0,1,0,0,0,1,0
1939f8587978642f73b0001ac4db7ded,1,0,0,1,1,0,1,0,1,1
1939f8be633dee96c54fe6b3b7b97882,0,0,0,0,0,0,0,0,0,0
193a08d7d6d9932ccc6cca70a3f5fe65,0,0,0,0,0,0,0,0,0,0
193e34d4b990b78e3e352a893a6d783e,0,0,1,0,0,0,1,0,0,1
193e948e1473802831eb9170c05510dc,0,0,0,0,1,0,0,0,0,0
194077019eabee3353e5be8da0fc6a2b,0,0,0,0,0,0,0,0,0,0
1942100097b4e258b5d0fdf91f63fcfa,0,0,0,0,0,0,0,0,0,0
19426f8846fe69476a7550f1af3f70da,0,1,0,1,0,0,1,0,0,0
1942cd1e84c372732604c8233c4a8101,0,0,0,0,1,0,0,0,0,0
1943e875bd13a9368939faf8977e94aa,0,0,0,1,1,0,0,1,1,0
1943ff7b3f38f54fdc21e78bd8e2bcef,0,0,0,0,0,0,0,0,0,0
1944a7976a95c1226a4ff23796f3cb17,0,0,0,0,0,0,0,0,0,0
1945c98dd72f9b43735097424d1161a1,0,0,0,1,0,0,0,0,0,0
1946d045f9726abb5bb5cefc8b012125,0,0,0,0,1,0,1,0,0,1
1946e813a19d49509f34c3081acf53fd,0,0,0,0,0,0,0,0,0,0
1946e9449f0de26d84e958d8262754c8,0,0,0,0,1,1,0,0,0,0
1947da78323253582f6374413385c883,0,0,0,0,1,0,1,0,0,0
1947ec25f32fa7ff86d664335b8fe242,0,0,0,0,0,0,0,0,0,0
194818dca678c34c73290321aa1f385b,0,0,0,1,1,0,0,0,0,0
1949c2d6bdd9c3f52d6050b2669e30c5,0,0,1,0,1,1,1,1,1,0
1949db8c728ded1720b16a766b23410b,0,0,0,0,0,0,0,0,0,0
194d56e430081703ea6fb7c8cece87c2,0,0,0,0,0,0,0,0,0,0
194db5192ca7f317f6597c43aad4d0d4,0,0,0,0,0,0,0,0,0,0
194e75c3043cfdaa13453a455e2d2f56,0,1,0,0,0,0,1,0,0,0
194eb9b6ebdd97f4cd2e5f2c46b2ae36,0,0,1,0,1,0,0,1,1,0
195072d4a96b17f6b5b901c248a529be,0,0,0,0,0,0,0,0,0,0
19520eacb4c45bdd1a00992a52f49fc0,0,0,0,0,1,0,0,0,0,0
19530a90ed2d4148287ba3d0e4ab4b0a,0,0,0,0,1,0,1,0,1,0
19537c69096226aab7df7a3d5506510b,0,0,0,0,1,1,1,0,0,1
195404c1cbce30366c7db7acbb087175,1,0,1,1,1,0,1,0,0,0
1954daf2d4cbfd66a7ce4efe45f21d84,0,0,0,0,0,0,0,0,0,0
1954dde7668ff4907f87ad1776cd01a1,0,0,0,0,0,0,0,0,0,0
1955f558ec73ddf14d923c960df10f6d,0,0,0,0,0,0,0,0,0,0
1956e7689f5b6e4616eca4f333d373b7,0,0,0,0,0,0,0,0,0,0
19571e346d0811fb018c0fd127e31ee4,0,0,0,0,1,0,0,1,0,0
1957efeb207633803ee0172c5c6c788c,0,0,0,0,0,0,0,0,0,0
1958a4e3018d6d0851872bdf5326ee06,0,0,0,0,0,0,0,0,0,0
1959b9c298f724b0dc3b74bdb7f947f2,0,0,0,1,1,1,1,0,0,1
1959fbdb536f0a46cf2d010e7defc97a,1,0,0,0,0,0,1,0,0,0
195b77a480fe526622296fb13c841439,0,0,0,0,0,0,0,1,0,0
195c258988ee84005c0ea9f28337d1c9,0,0,1,0,0,0,1,0,0,1
195cad955974a2906c74ff166396e725,0,0,0,1,1,0,0,0,0,0
195e7d4ffd81f1241f2101582c100590,0,0,0,0,1,0,0,0,1,0
195e8fbf7b09114c0eb6e1ee4ccd71f0,0,0,0,0,1,1,0,0,0,0
196284bc753f9d1a79799b18108e1bb9,0,0,0,0,0,0,0,0,0,0
196295da94ff9d500764f73d7b9b5958,0,0,0,0,0,0,0,0,0,0
19639ea5409a95796cd2c494457952f3,0,0,0,1,1,0,1,0,1,0
19666c4af1d5c0c9e35d30fa39a99a1c,0,0,0,0,0,0,0,0,0,0
196767e57d989f0de56399d90dc368c1,0,0,0,0,0,0,0,0,0,0
1967919ba0fcf5fbeb680c935453bfc2,1,0,0,0,0,0,1,0,0,0
196956630051c3e6339987936b70559a,1,0,0,1,1,0,1,1,0,0
19696a5ef0944a0f0a3ee544dd1bb56d,0,0,0,0,0,0,0,0,0,0
1969fbc28edee6e21bbc2f7232a4ee6e,0,0,0,0,1,0,0,0,1,0
196b70372befadf57f1f8bb0f970754d,0,0,0,1,1,1,0,0,1,0
196c798730a21e07db5f72af9c84c6f5,0,0,0,0,0,0,0,0,0,0
196d2c9600e7e836686248a22abb2c13,0,0,0,0,0,0,0,0,0,0
196d4b6683f5b97b555a2e700eee015b,0,0,0,0,1,0,0,0,0,0
196f35e1840ef58567f00cea6f401ad6,0,0,0,0,0,0,0,0,0,0
1970e0866a8937c01a152a7442810760,0,0,0,0,0,0,0,0,0,0
197155e05d28858cc71108b5dda9ba72,0,0,0,0,0,0,0,0,0,0
197341cf9184249c617ecdb9033e6bba,0,0,0,0,0,0,0,0,0,0
1973cb97c21fe4cbdab5ef98589b1131,0,0,0,0,0,0,0,0,0,0
197453eb905104c1d910567f4917765d,0,0,0,0,0,1,0,1,1,0
1976b6dddca20c470242c95330e955cc,1,0,0,0,0,0,1,0,0,0
1976d797846fbcbe3aecaaf4879e2fa5,0,0,1,0,1,1,1,0,0,0
1977454af68b8d227e93b4e97342f4f6,0,0,0,0,0,0,0,1,0,0
1977e34bc042d9563d8c2682b291a9b2,0,0,0,0,1,0,0,0,1,0
19780e9d32ef3aadd1d656bcbe7c8926,0,0,0,0,0,0,0,0,0,0
197aa64063dfc94d401175ab7bf6c047,0,0,0,0,1,1,0,1,0,0
197cf53651347bde2d01a3693a32b0b6,0,0,0,0,0,0,0,0,0,0
197d452ede1093759a45dc9e3d8d6529,0,0,1,0,0,0,1,0,0,1
197f5aa9d28d2841549bf797e576e9ed,0,0,0,0,0,0,0,0,0,0
197fee4159c2212c88cd74157f5aa6a9,0,0,0,0,0,0,0,0,0,0
1981239a588db028498a7ac9b5b2f79d,0,0,0,0,0,0,0,0,0,0
1981871e97c7c6c3e011efc346d99483,1,0,0,1,1,0,1,1,1,1
19818fdd64967863e39c3befd0327158,0,0,0,0,0,0,0,0,0,0
1982938533ce23cbfde3c2bf3dc8a7f0,0,0,0,0,0,0,0,0,0,0
198312e4d681b9ffccc294dbad5cf4e7,1,0,0,1,1,0,1,1,0,0
1983bb1ad80e790be7e2d3846728343d,0,0,0,0,0,0,0,0,0,0
1984261db9f1b9a51221da533d7b9839,0,0,0,0,1,1,0,0,0,0
1984780a9eba7296fe6294b3970cc2f1,0,0,0,0,0,0,0,0,0,0
198563b894af0146fd0b8748ae468691,0,0,0,0,0,0,0,0,0,0
1985dce466edc1d7939abaa5134d2d8f,0,0,0,0,0,0,0,0,0,0
19879f356218c86c24d1da092b53e790,0,0,1,0,1,0,0,0,0,0
19883ca3f7fbc74d0e29258c8215f5fa,0,0,0,0,0,0,0,0,0,0
19883e829d2ac7a21130ac5f6fc20a1b,0,0,0,0,0,0,0,0,0,0
198b3ca547d1f2f8dfe4ac5be611da5f,1,0,0,0,0,0,1,0,0,0
198b5d99a97a7b846fcbd4eb3d83ab1c,0,0,0,0,0,0,0,0,0,0
198cdadc63315d5a2f59ce84700004ca,1,0,0,0,1,0,0,0,0,0
198d4ec6fa0b1aac1bf7464e5fe83570,1,0,0,0,1,1,1,1,1,0
198ea18874f2e8fd5c1df100f3d9ed7f,0,0,0,0,1,0,0,0,0,0
19909fc66bf54d5fa263823819598d56,0,0,0,0,0,0,0,0,0,0
1991f8a4b14649fbd4d992453e42633e,0,0,0,1,0,0,0,0,0,0
19924e9c1afd6ecef371551fe2fe33a0,0,0,0,0,0,0,0,0,0,0
1992bf9602280365ff622ad60a3217bd,0,0,0,0,0,0,0,0,0,0
19938bb9587a1fbfac2521f507c82c16,0,0,0,0,0,0,0,0,0,0
1993f2c4df70c33f706e9ab744680c1c,0,0,0,0,1,0,0,0,0,0
1993fac7e083b1668e3748d7313bf45f,0,0,0,0,1,0,0,0,0,0
199411180ab822c671fb9ed633afcf91,0,0,0,0,0,0,0,0,0,0
1995b6c85f52267da13c9b93aef592fa,0,0,1,0,0,0,1,0,0,1
1995ce61bc20ee35393b09dd1e8b8e5b,0,0,1,1,1,1,1,0,0,0
199689d225608ee59a8ebe29221f981d,0,0,0,0,1,1,0,0,0,0
1996d80f4078c25fc673a44b59bc2248,0,0,0,0,0,0,0,0,0,0
1997f84aff6058f42cbbe4445c15a85f,0,0,1,0,1,0,0,0,0,0
1999247a7c4edb78b1ca425ee1650a4e,0,0,0,1,1,0,0,0,0,0
199d059659ab410cc331175a2237da11,0,0,1,1,1,1,1,0,0,0
199d7ce909e2d4afad80c9059042e48d,0,0,0,1,0,0,0,0,0,0
199e709ac150f683ed247b6535ca4ca6,0,0,0,0,0,0,0,0,0,0
19a1f01bcdec6f1190d90dace1836b15,1,0,0,0,1,0,0,0,0,0
19a29e79323abdfa662e823e9af27a9b,0,0,0,0,0,0,0,0,0,0
19a3dd08a3fd00e07b7fc5a479739627,0,0,0,0,0,0,0,0,0,0
19a454eeb425da31afe484c767210e27,1,0,0,0,0,0,1,0,0,0
19a526b3bc78ee5648de8c2de6315b50,0,0,0,0,0,0,0,0,0,0
19a5ad0628d47d9a7c853672bab3ef46,0,0,0,0,0,0,0,0,0,0
19a5e31eb82d6cc283c4f08487c8bcad,0,0,0,0,1,0,1,0,0,0
19a8a012015bfe5f377070c4ccb79860,0,0,0,0,1,0,0,0,0,0
19a912f6419523c372e9f408145b5f47,0,0,0,0,0,0,0,0,0,0
19a964d4e77d9c3404f8dbac7bf086dd,0,0,0,0,0,0,0,0,0,0
19aa4a71fc76b8e8d02e714686656243,0,0,0,0,0,0,0,0,1,0
19ac0574866725b22639786cd5f334a1,0,0,0,0,0,0,0,0,0,0
19ac9ff7b4075e5b1a734500f1029b3f,0,0,0,0,1,1,0,0,0,0
19ad4343ef8661b8d9ec2b0f7deeb265,0,0,0,0,1,0,0,0,0,0
19ae6ab59170f1400bfb632633c50650,0,0,0,0,1,1,0,0,1,0
19aedffeb64945035536b6fee86653df,0,0,0,0,1,1,1,0,0,1
19b00960d436ccb6bc149eb86c9685c7,0,0,0,0,1,0,0,0,0,0
19b14e1ffb1a9e68c4058141b3642f84,0,0,0,0,0,0,0,0,0,0
19b29cc67565a34784608f1115e956fb,0,0,0,0,0,0,0,0,0,0
19b382ff978328631f8f77cf4688836b,0,0,0,1,1,1,0,0,1,0
19b46b645a09f9c2f74d54bfbc1b92a9,0,0,0,0,0,0,0,0,0,0
19b46bcfd12897b787d1c96e981f547b,0,0,0,0,0,0,0,0,0,0
19b48e6c3e4d00fbe8a60dad4b5d2d7f,0,0,0,0,1,1,0,0,0,0
19b4da61ebc7b8d0c71260249de17040,0,0,0,0,0,0,0,0,0,0
19b5a03a5219a6c91964db19b87738f4,0,0,1,1,1,1,0,0,1,0
19b60e49fac33e57ed4f63d1b3381b9a,0,0,0,0,0,0,0,0,0,0
19b7098752e1a2f794cc31e6cc1160c6,0,0,0,0,0,0,0,0,0,0
19b7927b5bc8a23e8734caaf4de8cb62,0,0,0,1,1,0,0,0,1,0
19b7fef96f04260c9078ee3c759a3f29,1,0,1,0,1,1,1,0,1,0
19b83af0340a11e2154ab0e3d6d25150,0,0,0,0,0,0,0,0,0,0
19b9675326d4a0e69194f988472f089f,0,0,0,1,1,0,1,0,0,1
19b9bea47500065f6ce2338a1685e902,0,0,0,0,1,1,0,0,0,0
19ba28539d4bc83185b65f272cbbe44a,0,0,0,1,1,0,0,0,0,0
19ba3b0f31eed445d471d7e1c0bbd64a,0,0,0,0,0,0,0,0,0,0
19ba59e836e2a5002e5658d45bf82237,0,0,0,0,1,1,0,0,0,0
19bd508c1dd6461d6ee7679434a3cb35,0,0,0,0,0,0,0,0,0,0
19bec5b1c07d9ab6d4f3b8aad8d5b174,0,0,0,0,1,1,0,0,0,0
19becbc59ea4ee77f78cce6b6dff5e71,0,0,0,0,1,0,0,0,0,0
19c0ca48f4e867e46c7b185063321dc1,0,0,0,1,1,0,0,1,0,0
19c2110aedabca28bb9edcf5797e0574,0,0,1,0,1,1,1,0,0,0
19c52a97fc37121255a8f2ac3de67406,1,0,0,1,1,0,1,0,1,0
19c74918c155e67864c54db4a4e9e096,0,0,0,0,1,1,0,0,0,0
19c7d36291b29c609f5198fb3efe2dc4,0,0,0,0,0,0,0,0,0,0
19c916d915cedd0ae654c2cca5f41083,0,0,0,0,1,0,0,0,0,0
19c93144a6f3e1dd95ee9276bd611f83,0,0,0,0,0,0,0,0,0,0
19cd1698fcb60e97580045d4c141cb13,0,0,0,1,1,0,0,0,1,0
19ce47095bc424eaea39f197d6020bca,0,0,0,0,0,0,0,0,0,0
19cf60d99824dffc60da6b5b432f79fc,0,0,0,0,0,0,0,0,0,0
19cf84dc70ff62ac94de4b23b98edaa9,0,0,0,1,1,1,0,0,1,0
19d001fdd5df6c8b281e214fb1f7de82,0,0,0,0,0,0,0,0,0,0
19d247e743f2dc5ee0ae3e8e22dc2118,0,0,0,0,1,0,0,0,0,0
19d497fe85a42f5982c9479eab7a8f80,0,0,1,0,1,1,0,0,0,0
19d6c32819e28a7e80a2642e2de27f10,1,0,0,0,1,0,0,0,0,0
19d73b5d9675ff89e4b22fa41f17426a,0,0,0,0,1,0,0,1,1,0
19d74e59ab5d32ee4476c55887b36755,0,0,0,1,0,0,0,0,0,0
19d7f9e91baba077bb73a258d7b21fbf,1,0,0,0,0,0,1,0,0,0
19d9f22d1d11401a20b41fc6a3fa25d6,1,0,1,0,1,0,0,0,0,0
19db6ebccfadc29d61f16f48880d16a6,0,0,0,0,0,0,0,0,0,0
19dbf2cb7208a44a2e8fb9ad96241801,0,0,0,0,0,0,0,0,0,0
19dd029f2ee953826ffbb86af45f2496,0,0,1,0,0,0,1,0,0,1
19df4187cf6f456d2504dd4920aee706,0,0,0,0,0,0,0,0,0,0
19df538c0b6e76d1e00c9bf8f276fc92,0,0,1,0,0,0,1,0,0,1
19e0f63752c2e085513f24c7dff748dc,1,0,0,1,1,0,1,1,0,0
19e1bb1938b2e28b528552b771eed5b6,0,0,0,1,1,0,0,1,1,0
19e2d34d97268fc8303f2e41dd452539,0,0,0,0,1,1,0,0,0,1
19e3ac607b7eb44a65510ec29b664033,0,0,1,0,1,1,0,0,0,1
19e668805288a245204123918edf6713,0,1,0,1,0,0,1,0,0,0
19e681db76775b84c7a86afe3bcf6c49,1,0,0,0,1,0,0,0,0,0
19e6a9144ee73050e897e19e17ef7e10,0,0,0,1,1,0,0,0,0,0
19e72218f516208ed4464a128fcdc04a,0,0,0,0,0,0,0,0,0,0
19e7da778b209b52930b10628b40f9c6,0,0,1,0,1,0,0,0,0,0
19e8bf622d387ea51e5cefcee6810c5e,1,0,1,0,1,0,0,0,0,0
19e8d4360dda7e20b26a0881e2c3171c,0,0,0,0,0,0,0,0,0,0
19e8f83ac66eb2bdcf42c958b4ae7a48,0,0,0,0,0,0,0,0,0,0
19ea202ae95724d80f1eaf4a5ede337d,0,0,0,0,0,0,0,0,0,0
19ea4f80845aab3c4d12c87b3931822f,1,0,0,1,1,0,0,1,1,0
19ecf1f931c9de9f3cb7aa0d00fb7397,0,0,0,0,1,0,0,0,1,0
19ed9bb20779101b8dd932566063afdf,0,0,0,1,1,0,1,0,0,1
19edafc95900a0b7118f7da5b3e71650,0,0,0,1,1,0,0,0,1,0
19ee016dcc0906da15d7578ebd5c05d7,0,0,1,0,0,0,1,0,0,1
19efbc704c31b26dcfbb5c65014ee460,0,0,0,0,0,0,0,0,0,0
19f0061624cc51f8b020e29d656362aa,0,0,0,0,0,0,0,0,0,0
19f040562205d0b924df5ca56ac9b8fb,0,0,0,0,0,0,0,0,0,0
19f1ec82a1e4d0c098d4e1b1773645d3,0,0,1,1,1,1,1,1,1,0
19f267a93219def1f8025d8364706b16,0,0,0,1,1,0,1,0,1,1
19f2b4f625ca102ff0a9133a148aea76,1,0,0,0,1,0,0,0,0,0
19f3f26dc5562af0d01796d5bfcbb58c,0,0,0,0,1,0,1,0,1,0
19f4374a1160796efcc36e51372ad81e,0,0,0,0,0,0,0,0,0,0
19f589d81df69415f303aef1be853d65,1,0,0,0,1,1,0,0,0,0
19f70263ea5e75e5292ed08d65d51ebe,0,0,0,0,0,0,0,0,0,0
19f8a2e6ab69f519a9bdaa5f6ebdd922,0,0,1,0,1,1,0,0,1,0
19fa1bff0e7b5162b3fdb07444e3bd28,0,0,0,0,0,0,0,0,0,0
19fba154c6c103f208f2db46fb9f9143,0,0,0,1,1,0,0,0,0,0
19fc1d3fb60802a3beb8c97637c50036,0,0,1,0,1,1,1,1,0,0
19fd5ed5e8cddc63ce008dd0196d78fc,0,0,0,0,1,0,0,0,1,0
19fe35d85bc79e0ecd7ffc4c694374f0,0,0,0,1,1,1,0,1,0,1
19ffd8f0e01903be87220940fb36d448,0,0,0,0,0,0,0,0,0,0
1a004ef5894fdfd69cfe911899e0e8c1,0,0,0,0,0,0,0,0,0,0
1a0222e808167f479d99da6194be53af,0,0,0,1,1,0,0,0,1,0
1a03187740e88c42779942f52d8c2f2a,0,0,0,0,1,0,0,0,1,0
1a03442e3f2fc6299be16761dde399c9,0,0,1,0,1,0,0,0,0,0
1a04457aa0b3f74d20f753ebb939c400,0,0,0,0,0,0,0,0,0,0
1a04f031df70851a5e82409a16ddbbcb,0,0,0,0,0,0,0,0,0,0
1a05a7e8bd7a1b5451a5f3ac5f3028bf,1,0,0,0,1,1,0,0,0,0
1a05e7b2154cd9dfccc74ebc2a7cd782,0,0,1,0,1,0,0,0,0,0
1a05ec3826a2aa6a42630d8ac0eb3360,0,0,0,0,1,1,0,0,0,0
1a0626996a9eec6ee96e6d7fbf33bc37,1,0,0,0,0,0,1,0,0,0
1a074909400f1c428068a2cc7f1d669b,1,0,0,0,1,0,0,0,0,0
1a07b37e958be9a39ee361122f602bf3,0,0,1,0,0,0,1,0,0,1
1a081a821f3d834de2189b468fa37a62,0,0,0,0,0,0,0,0,0,0
1a08b35af7d484c4e477a15df736615f,0,0,0,0,1,0,1,0,0,1
1a08f2c1db354439efbc3835cf1c1be6,0,0,0,0,1,0,0,0,1,0
1a098172142fcb7107fd9b3288fc08e7,0,0,0,0,0,0,0,0,0,0
1a0b701559a765de94276d9ba0c66f71,1,0,0,1,1,1,0,0,0,0
1a0e1f14e3eede023a51588a2e917642,0,0,0,0,0,0,0,0,0,0
1a0ea529755fa4ab6e2591333cd283a8,0,0,0,0,1,1,1,1,1,0
1a11779d6b9416ee674ef4a2acb1ba8a,0,0,0,0,0,0,0,0,0,0
1a1179f1de056a195e60fa78c68e0115,0,0,0,0,0,0,0,0,0,0
1a128db41734d38ab2bcd18ca232ba14,0,0,0,0,0,0,0,0,0,0
1a13e7c632face387531abb53d259cab,0,0,0,1,1,0,0,0,0,0
1a14d5290ecaa8756b5d6612714c92a4,1,0,0,0,1,0,1,0,1,0
1a15cbc1ee2b9cee589b42a1c4e9f0be,0,0,1,0,0,0,1,0,0,1
1a18efeb6a6f5232937e79180b67d179,0,0,0,0,0,0,0,0,0,0
1a19b3e1cbfb6f0c7c2bd883d4693560,0,0,0,0,0,0,0,0,0,0
1a1ebab29ec5917513985b993ed1220f,1,0,1,0,1,0,0,0,0,0
1a1fec162874db27adc96ec868776a25,0,0,0,0,0,0,0,0,0,0
1a21ecd931d107fe9ba6e5eee8260b02,0,0,0,0,0,0,0,0,0,0
1a22c68da7bb3a76b27e2faab8541c18,0,0,0,0,0,0,0,0,0,0
1a23ec171f3d1c39f9a0d16ed89d30c1,1,0,0,0,1,0,0,0,0,0
1a25206040af4d3096182d51ab3c675b,0,0,0,0,0,0,0,0,0,0
1a25c87440c26843a107e955a6c8b0d9,0,0,0,0,0,0,0,0,0,0
1a28296485e21b25fb053f43d802b897,0,0,0,0,0,0,0,0,0,0
1a28d2f86a91e58e7519838d96d7d2cd,0,0,0,0,0,0,0,0,0,0
1a29f79b9ab1c5aa0e9208e5da0ff9a0,0,0,1,0,1,0,0,1,1,0
1a2a057f725bc687b2954eeb0497c857,0,0,0,0,0,0,0,0,0,0
1a2a4402e89c301e8ca284e9f13fa212,0,0,0,1,1,1,1,0,0,1
1a2af621ac86b64c69182758f446f0f9,0,0,0,0,0,0,0,0,0,0
1a2d3e3382c971996315fc7e0d9d7583,0,0,0,1,1,0,1,0,0,1
1a2e014d34219b08aaa99c2779d36dfe,0,0,0,0,1,1,0,0,1,0
1a2ed6d14d093072ceee78a38f991fbe,0,0,0,0,1,1,0,0,0,0
1a2fab93e117aee059b3637dc336d2c2,0,0,0,0,1,1,0,0,1,0
1a30057e68eb21f437f63c5c7b20a7ea,0,0,1,0,1,0,0,0,0,0
1a3317b6fdc53097785794e5f01b3e83,0,0,0,0,0,0,0,0,0,0
1a374610fe6188d3f54b638a7c69eea0,0,0,0,1,1,0,1,1,0,1
1a375c71c3c91532799a562997171696,0,0,0,0,1,1,1,0,0,0
1a3799460cdf7eb30d0c1bdaa5f2f1a9,0,0,0,0,1,1,0,0,0,0
1a389490f95e1c8add4d029164c0c396,0,0,0,0,0,0,0,0,0,0
1a38dd37b2ec8c86671b68cf535ab8af,0,0,1,0,0,0,1,0,0,1
1a3940cfefd65d7aec226f7d21637682,0,0,0,0,0,0,0,0,0,0
1a3968c171e286990579022e36259927,0,1,0,1,0,0,1,0,0,0
1a3e1e159983c459dba07a832076f1f5,1,0,0,0,0,0,1,0,0,0
1a3e8345d193c974bad1cc1f8c802c3a,0,0,1,1,1,0,1,0,1,1
1a4124e07327791a8e702216eb835e5b,0,0,0,0,1,0,0,0,1,0
1a444f4c372b1c1ce99b9525068b14ca,0,0,0,0,0,0,0,0,0,0
1a45755801611074760730788a7b4ee4,0,0,1,1,1,1,1,1,1,0
1a45c453ab06dda6c7a7d5e9dea1a030,0,0,0,0,0,0,0,0,0,0
1a4887e1b731d11d8cdbc683aea5498d,0,0,0,0,0,0,0,0,0,0
1a48bac0aff54e45fc0f8df1703b44ba,1,0,1,1,1,0,1,0,0,0
1a4e03d9867bf74d145ac96a705d5223,0,0,0,0,1,0,0,0,0,0
1a4e04dfcfc0d38135489ef96aa240e8,0,0,0,0,0,0,0,0,0,0
1a4ef352f76ce3d48a3bff8fd96823a3,0,0,0,1,1,0,1,0,0,0
1a509c436559e2bda88a00d74da9bc93,0,0,0,0,1,0,0,0,0,0
1a539e02a63f212ec5e74327bbe77c8b,0,0,0,0,0,0,0,0,0,0
1a54c289bc216dc73c577f0f8f080511,0,0,1,0,0,0,1,0,0,1
1a58787abb2855a964ba274be4c535fd,0,0,0,0,0,0,0,0,0,0
1a5a8f487490d7eb1f43c58232c941f4,0,0,1,1,1,1,1,1,0,1
1a5d3d44ade2c67c74740689e24058c2,0,0,0,0,0,0,0,0,0,0
1a5da8a813673e6da18d2164e0133287,0,0,0,0,0,0,0,0,0,0
1a5e15d4aca7e4579966262cd5a40fd5,0,1,1,1,1,0,1,0,0,0
1a5e31e8538a05a708b672d46a5bb559,0,0,0,0,0,0,0,0,0,0
1a5f2f398f8338f92958dfb55f43cf8e,0,0,0,0,0,0,0,0,0,0
1a5fa4b8808e639edd23999d7fec23df,0,0,0,0,1,1,1,0,0,1
1a5fed648a971683c7f98f12681a486d,0,0,0,1,1,0,1,1,0,1
1a620d36c49485d8576a71fbd10e74ec,0,0,0,0,0,0,0,0,0,0
1a632c5c6f1167131a23bbb37c0b3943,1,0,1,0,1,0,1,0,0,0
1a63b865de35c1dfe44503e10a2c68a4,0,0,0,0,1,1,0,0,0,0
1a6624fe7fc4ddbd1f9caddcad8b78cd,0,0,1,0,0,0,1,0,0,1
1a667dbf65c6cede51180f9f6cac8d39,1,0,0,0,1,0,0,0,0,0
1a66e825f812da180063a9c3bc767f76,0,0,0,0,0,0,0,0,1,0
1a6870cf35f57144a8e6648211c88001,0,0,0,0,1,0,0,0,0,0
1a69b857119d95797ae16e98cd507666,0,0,0,0,1,1,0,0,1,0
1a69e1347a57c9f50abb3368b0b88098,0,0,0,0,0,0,0,0,0,0
1a6a3f343a7f8e9821de59386c11b522,1,0,0,1,1,1,0,0,0,0
1a6a804dc20f82fc92fc5c6e474eb843,0,0,0,0,0,0,0,0,0,0
1a6aedc1a3404f603ec9719de413dfb0,0,0,0,0,0,0,1,0,0,0
1a6c398eec7813b45d9541961041918c,1,0,0,1,1,0,1,0,1,0
1a6c73525a333d824d89cc0ff4207ba0,0,0,0,0,1,1,0,0,0,0
1a6c7e0a460ad95cf8d7ae8f49db1658,0,0,0,0,0,0,0,0,0,0
1a6d7309878fd6e930133795f5f05c06,0,0,0,0,0,0,0,0,0,0
1a6eafa5f95b5237909606ea1712807a,0,0,0,0,0,0,0,0,0,0
1a6fe5ff701d8f9cefe9d9e8962c7961,0,0,0,0,0,0,0,0,0,0
1a7267ce7f93aaf4745bd5d480f6ff8b,0,0,0,0,0,0,0,0,0,0
1a75203a9ef202036fd393c146698d70,0,0,0,0,0,0,0,0,0,0
1a76821bf51e772e158b2d7355bd2022,0,0,0,0,0,0,0,0,0,0
1a77a720b0666599efc3458a273658c7,0,0,0,0,1,1,0,0,0,0
1a7b3e85ea2eaa35c3bf55ac9ef01607,0,0,0,0,1,1,0,0,0,0
1a7ba1a4f29161db2a7047e617216340,0,0,0,0,0,0,0,0,0,0
1a7ddbf32c18f621b27f61c2dafd366c,0,0,0,0,0,0,0,0,0,0
1a7f841893beb5a709380a32e6dfe7a7,0,0,0,0,0,0,0,0,0,0
1a80ab2557e877ba8ff0ada5c2f60e57,0,0,0,0,0,0,0,0,0,0
1a81a74d731fc2ba9b0c40b500f153bc,1,0,1,0,1,0,0,0,0,0
1a81b21036d721344cd9cbea22a60678,0,0,1,1,1,1,1,0,0,0
1a82adc8ea5f751b9d6685895817ca7a,0,0,1,0,1,0,0,0,0,0
